gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
CCNA2	324357	506	29	180496	50402	0	2	0	0	50	8	3533302	5.800909e-02	1
OR5R1	NaN	NaN	NaN	130558	38744	0	3	0	0	50	31	6497856	5.809451e-02	1
SPANXN5	476232	NaN	26	31726	7076	0	2	0	0	19	3	1010824	5.810755e-02	1
NADK	1511678	243	30	188326	52664	0	3	0	0	50	5	3034212	5.836022e-02	1
PSMB11	1261207	185	41	117798	39672	0	1	0	0	50	2	3514684	5.881368e-02	1
PIGH	483892	311	46	78358	22736	0	1	0	0	50	6	3314700	5.885976e-02	1
ITPKC	1127178	201	27	278922	82650	0	3	0	0	50	7	3201774	5.900500e-02	1
SLC4A8	527734	331	43	468640	128180	0	5	0	0	50	6	3117384	5.920473e-02	1
COMMD2	449009	263	21	84796	22736	0	1	0	0	50	5	3197134	6.080852e-02	1
SERPINB4	174293	370	-5	168142	40832	0	4	1	0	50	15	3628480	6.090993e-02	1
PGM5	127057	681	-4	234726	68730	0	4	0	0	40	10	2627748	6.097625e-02	1
C6orf15	2992134	283	23	128006	42862	0	2	0	0	50	13	3579412	6.105563e-02	1
OBP2A	327501	539	37	74298	19314	0	2	0	0	50	6	3074986	6.132365e-02	1
GJA10	383829	567	24	222430	61190	0	4	1	0	50	10	4432940	6.154690e-02	1
CHST2	319752	591	25	205320	71862	0	2	0	0	50	10	4703858	6.169882e-02	1
CLVS1	491040	596	1	147784	40310	0	2	1	0	50	14	4014528	6.173694e-02	1
TMEM14C	263716	468	14	49416	13746	0	1	0	0	50	11	2835040	6.186146e-02	1
ITIH3	1193949	272	49	379610	100456	0	3	0	0	50	6	3667746	6.199570e-02	1
KLHL7	792869	218	25	257752	66236	0	4	0	0	50	8	3590142	6.210424e-02	1
PXMP4	714390	161	56	87580	25694	0	2	0	0	50	5	3260180	6.246177e-02	1
OR4D2	851306	401	14	121684	38918	0	2	0	0	50	12	2952200	6.251105e-02	1
ACSS1	572146	563	-18	285012	84216	0	3	2	0	50	14	3342018	6.280384e-02	1
KDELR3	1466610	215	23	97730	27202	0	1	0	0	50	2	2596312	6.314107e-02	1
OR8K3	10317	969	-43	125802	37236	0	4	1	0	15	10	962626	6.328025e-02	1
CRB1	212549	428	-23	588352	153758	0	8	0	0	37	13	3525646	6.338453e-02	1
LEPROT	239577	511	-3	55216	15776	0	1	0	0	50	12	3271200	6.346568e-02	1
ADAM23	290387	726	16	360644	91582	0	3	0	0	50	6	3626450	6.357647e-02	1
OR4K13	383274	768	-37	121974	36888	0	3	0	0	50	25	3050916	6.385350e-02	1
LCN1	327501	539	37	76096	20648	0	1	0	0	50	6	3074986	6.404185e-02	1
OR8I2	9992	1007	-32	124700	37468	0	5	0	0	50	34	3671342	6.449244e-02	1
OR52E6	203856	922	-5	126498	37062	0	4	1	0	50	17	2770718	6.450299e-02	1
BRD2	1276842	431	40	330542	95758	0	2	1	0	50	7	3456916	6.457976e-02	1
SS18	167310	632	37	184092	41934	0	4	0	0	50	6	2739630	6.463599e-02	1
CNBD1	148474	1191	-31	190646	45124	0	5	0	0	50	31	3392768	6.466654e-02	1
PON1	134258	327	-2	150974	40774	0	2	0	0	50	13	3754862	6.469521e-02	1
OR6V1	314565	676	-1	124120	39614	0	4	0	0	50	12	2729306	6.475225e-02	1
TM7SF3	408250	320	26	238264	67454	0	3	0	0	50	5	3423682	6.535951e-02	1
FRG2C	NaN	NaN	NaN	117160	33002	0	3	1	0	26	6	1919162	6.544525e-02	1
OR2W3	87551	993	-35	123308	40774	0	3	0	0	50	34	3949104	6.561948e-02	1
PLA2G5	528859	466	24	59624	15718	0	1	0	0	50	10	3066344	6.562083e-02	1
IMPG2	656520	580	-4	521188	139664	0	7	0	0	31	8	2732844	6.563611e-02	1
TSPAN16	1385739	197	31	101906	30682	0	1	0	0	50	5	3621810	6.564232e-02	1
POTEF	347607	560	4	456402	115710	0	7	3	0	50	16	3642516	6.601269e-02	1
UNC119	1517567	225	24	107300	30508	0	1	0	0	50	2	2867984	6.601875e-02	1
RETNLB	129526	941	-3	47386	12818	0	1	0	0	50	16	3366668	6.634524e-02	1
PSG8	386041	417	-19	179278	50402	0	3	0	0	50	7	3073652	6.640695e-02	1
ISM2	504548	359	47	242324	60784	0	3	0	0	50	4	3436848	6.662870e-02	1
FSHR	59778	1096	-9	289826	79750	0	8	2	0	48	32	3830204	6.679970e-02	1
LRRC66	91954	815	7	361456	100862	0	7	1	0	50	23	3542640	6.722481e-02	1
GDF3	237142	672	14	148422	43500	0	3	0	0	50	13	3695354	6.726286e-02	1
PIGZ	754196	306	29	223822	79982	0	2	0	0	50	7	3889306	6.740175e-02	1
UGT8	32108	966	2	223532	62872	0	4	0	0	50	17	3784616	6.755207e-02	1
KIAA0513	517155	273	32	177364	45356	0	2	0	0	50	7	3092792	6.760280e-02	1
DLK1	383705	323	2	157702	45530	0	3	0	0	50	13	4018298	6.771120e-02	1
ANGPT2	NaN	NaN	NaN	214252	50750	0	3	0	0	50	31	6509862	6.787742e-02	1
INHA	548994	487	35	141172	51098	0	2	0	0	50	15	4058550	6.801868e-02	1
INPP1	682366	401	33	165474	46806	0	2	0	0	50	9	3214824	6.814365e-02	1
LRFN5	8637	1309	-33	293364	85260	0	6	0	0	39	24	3419274	6.816606e-02	1
MIPOL1	67481	526	-48	193662	45240	0	3	1	0	41	11	2602982	6.851508e-02	1
ISX	234416	597	-76	100108	30392	0	4	0	0	50	31	4512400	6.894447e-02	1
UBE2T	813304	325	32	85492	22040	0	1	0	0	50	7	3484118	6.900878e-02	1
KRTAP10-12	819099	391	35	98484	30276	0	1	0	0	50	6	3820112	6.924096e-02	1
ARHGDIG	1340678	205	43	93148	28652	0	2	0	0	50	6	3561258	6.945334e-02	1
POLR2G	2405109	248	44	75400	19778	0	1	0	0	50	8	3219812	6.958056e-02	1
STK16	694442	193	44	127832	36076	0	3	0	0	50	14	3731778	6.977043e-02	1
ADCY1	287931	686	11	455184	143028	0	4	1	0	50	11	3380298	6.993399e-02	1
PRR3	2080582	271	32	77720	23026	0	1	0	0	50	8	3524428	7.032444e-02	1
HSPA6	741254	448	41	256244	79924	0	3	0	0	50	5	3670878	7.044032e-02	1
CHRDL1	108458	NaN	14	198592	48662	0	2	0	0	50	9	3812224	7.065672e-02	1
GLO1	280153	845	28	80794	19256	0	1	0	0	50	11	4128092	7.089596e-02	1
LRRC55	925743	431	-21	136648	42572	0	3	1	0	50	12	3206762	7.090238e-02	1
MRPS28	194118	410	45	76502	23374	0	2	0	0	50	10	3795056	7.092253e-02	1
SLC2A3	122883	305	13	204218	61480	0	4	0	0	50	17	3016696	7.100582e-02	1
CATSPERB	394439	483	26	478674	122148	0	3	0	0	50	2	4605548	7.124773e-02	1
RBM45	234602	603	21	201782	52780	0	2	0	0	50	7	3282916	7.140510e-02	1
RNF141	755456	391	25	98542	25520	0	1	0	0	50	9	4475338	7.142525e-02	1
OR11H6	371813	563	-29	131486	41122	0	3	0	0	50	14	3308030	7.145319e-02	1
XKR4	93897	925	-13	262856	78706	0	6	1	0	50	21	3829334	7.153252e-02	1
GRP	280782	512	53	63394	16124	0	1	0	0	50	8	2748040	7.162141e-02	1
CLEC14A	13985	544	-50	191052	65250	0	3	0	0	50	13	3493282	7.190413e-02	1
POLR3E	483001	235	50	302528	81490	0	3	0	0	31	2	1860002	7.208515e-02	1
OR5B12	190469	812	-10	127832	37294	0	4	0	0	50	21	3425770	7.220689e-02	1
PAAF1	544325	159	44	166750	46400	0	2	0	0	50	8	2982940	7.248049e-02	1
CSMD3	9197	1295	-29	1575222	420210	0	29	6	0	38	24	2938860	7.252419e-02	1
OR9K2	341315	828	-2	134734	40484	0	2	0	0	50	17	3823534	7.254776e-02	1
TRAPPC6A	1230654	243	41	72964	21692	0	2	0	0	50	12	4009424	7.262642e-02	1
KLHL20	440130	417	5	254504	71572	0	3	0	0	50	9	3151024	7.277387e-02	1
CYBB	105298	NaN	9	241744	65018	0	5	0	0	50	17	4022358	7.303856e-02	1
ALG2	203560	410	37	166924	51794	0	3	1	0	50	10	3384996	7.307759e-02	1
CPLX3	764533	195	46	66700	18038	0	2	0	0	50	11	3507376	7.331579e-02	1
OR10J3	285980	737	-6	131486	40426	0	2	0	0	50	19	4034596	7.364063e-02	1
HAPLN1	220863	552	-9	147204	40890	0	4	0	0	50	17	3612472	7.430786e-02	1
CD5L	116471	778	28	145000	40136	0	2	0	0	50	13	3551804	7.431997e-02	1
ANGEL1	308800	471	39	276080	80446	0	4	0	0	50	8	2705584	7.477540e-02	1
FAM24A	290558	619	14	44950	11774	0	2	0	0	18	3	1177980	7.495025e-02	1
ZNF343	652241	477	33	250734	64554	0	3	0	0	50	14	3912622	7.517253e-02	1
ANO6	313473	719	1	430534	109040	0	3	0	0	50	15	3583182	7.553359e-02	1
RPL10L	10737	1057	-48	88160	24766	0	4	0	0	50	37	3321080	7.567580e-02	1
STT3A	391073	595	23	298004	82360	0	2	0	0	50	4	3567000	7.568409e-02	1
KLHDC7A	276385	648	15	304674	101790	0	4	0	0	50	12	4887544	7.580589e-02	1
SIRPB2	397239	386	42	140360	41470	0	2	0	0	50	3	3696572	7.590524e-02	1
GLYATL1	368006	741	-11	142912	35960	0	2	0	0	50	22	2962060	7.591893e-02	1
TTLL6	727820	415	24	388716	101442	0	3	0	0	50	10	4825078	7.592437e-02	1
FAM180A	470926	386	-1	70760	21460	0	1	0	0	50	7	2704076	7.607002e-02	1
ST8SIA3	298355	599	9	158282	42688	0	4	1	0	50	16	3723600	7.631022e-02	1
GALNT13	21842	1035	-13	237568	60146	0	5	0	0	37	20	3051322	7.642282e-02	1
UBE2B	929843	170	46	66990	16356	0	1	0	0	50	14	3788966	7.644141e-02	1
OR2Z1	536422	487	-47	123656	40600	0	2	0	0	50	27	5040316	7.655316e-02	1
ATP6V0E2	438832	686	26	95990	34510	0	1	0	0	50	7	3721106	7.675269e-02	1
CXCR4	431866	406	42	146972	42688	0	2	0	0	50	2	3322008	7.692033e-02	1
FXYD5	745516	357	-9	76560	22098	0	2	0	0	50	7	2909280	7.704764e-02	1
LRRC15	344707	269	34	234726	73602	0	4	0	0	50	7	2842290	7.711305e-02	1
CASR	557700	602	41	443990	127948	0	6	1	0	50	10	3703648	7.739549e-02	1
SEPT7	355149	577	33	193082	43558	0	3	0	0	50	11	4049618	7.788235e-02	1
SPANXN1	2363	NaN	-22	31842	6960	0	1	0	0	33	25	2694100	7.856574e-02	1
CDCA7	255854	559	28	191516	50170	0	3	1	0	50	9	3525240	7.864506e-02	1
NLRP12	783610	486	-58	446832	130848	0	8	1	0	50	32	4752636	7.868886e-02	1
ZNF548	451095	869	-24	231884	55216	0	5	0	0	50	31	2922620	7.895061e-02	1
TMEM145	792230	218	42	206422	61538	0	2	0	0	50	10	3993300	7.900899e-02	1
YWHAQ	700762	154	40	104632	27260	0	1	0	0	50	5	3210126	7.925265e-02	1
SIRPD	422390	424	46	81374	24418	0	2	0	0	50	9	3399844	7.955293e-02	1
LCN9	362222	524	29	75226	19430	0	1	0	0	50	13	3932284	7.975632e-02	1
LONRF3	571717	NaN	27	314186	89842	0	2	0	0	50	9	3480928	7.979725e-02	1
C1orf64	886121	197	43	67222	22562	0	1	0	0	50	11	3274564	8.026255e-02	1
NEXN	367341	256	1	294234	66990	0	2	0	0	50	6	4134066	8.035659e-02	1
FGFBP1	175145	435	33	96396	26970	0	1	0	0	50	9	3981874	8.043413e-02	1
ZNF34	1647917	356	18	235828	60494	0	3	0	0	37	6	2471728	8.064992e-02	1
ALDH1A1	344512	542	1	212918	57826	0	3	0	0	50	10	4023750	8.072411e-02	1
CASC4	973993	493	37	187398	46980	0	2	0	0	50	12	4039642	8.076869e-02	1
DEFB110	70183	1258	-7	50228	9628	0	1	0	0	50	18	3173818	8.084190e-02	1
DEFA6	131884	628	11	41992	11774	0	1	0	0	50	22	3250552	8.152308e-02	1
FTHL17	77068	NaN	8	74994	21402	0	2	1	0	20	12	1608920	8.166479e-02	1
SLC5A11	280701	277	18	280372	83288	0	4	2	0	50	12	3279204	8.185238e-02	1
ZC3H8	591586	348	29	130036	27956	0	1	0	0	50	4	3431396	8.200168e-02	1
PAN2	2869106	184	52	504542	140128	0	3	0	0	50	5	4127976	8.273183e-02	1
PNKP	1673246	205	37	217616	66352	0	2	0	0	50	7	3431860	8.293733e-02	1
TAS2R39	321366	568	-9	137808	38976	0	3	0	0	50	10	2802212	8.336792e-02	1
TELO2	1254229	256	34	339590	111766	0	3	0	0	50	11	3010084	8.341087e-02	1
RAET1L	402308	382	51	102544	28652	0	1	0	0	50	7	3638166	8.349711e-02	1
SPINT2	1410213	301	-1	106024	30218	0	2	0	0	50	4	2865606	8.431355e-02	1
OR7A10	963401	546	14	124178	37642	0	3	0	0	50	17	3219870	8.433496e-02	1
FABP12	186546	595	0	60204	15138	0	1	0	0	50	15	3271664	8.434708e-02	1
HSPB8	139110	779	3	80214	24012	0	3	0	0	50	18	3183504	8.451738e-02	1
RAB17	492799	440	11	89610	25056	0	1	0	0	50	10	3862394	8.458753e-02	1
SLC5A12	52729	921	-8	258158	74704	0	3	0	0	50	24	3943188	8.498422e-02	1
EBI3	2132502	244	39	93902	29290	0	2	0	0	50	7	3341612	8.500320e-02	1
GNG2	204232	471	27	31030	7946	0	1	0	0	50	4	3020002	8.510057e-02	1
SP4	105280	643	26	316332	96918	0	4	0	0	50	11	3592288	8.531562e-02	1
SCN1B	738570	419	-34	140766	39846	0	2	0	0	50	13	3160594	8.549722e-02	1
SLC30A8	496501	456	8	156542	42862	0	2	0	0	50	14	3574308	8.571800e-02	1
PDE6B	639827	489	12	366676	94598	0	3	1	0	50	6	3091922	8.579761e-02	1
KRTAP9-4	1149433	468	-14	64612	16646	0	1	0	0	50	10	2742704	8.591108e-02	1
SLC25A31	220342	437	-6	130558	37874	0	3	1	0	50	16	3303970	8.621682e-02	1
TIMELESS	2793663	184	61	511038	139548	0	2	0	0	50	6	4335674	8.645844e-02	1
RNASE2	1005555	429	4	66816	18444	0	2	0	0	50	11	2889038	8.662202e-02	1
TOX	192821	695	19	220110	60552	0	3	0	0	50	5	2800182	8.663027e-02	1
VAPB	962331	385	24	103762	27086	0	1	0	0	50	10	4256388	8.685376e-02	1
CCDC68	89155	373	-5	148074	34974	0	3	0	0	50	18	3960994	8.703777e-02	1
RRAS2	428878	363	-3	88856	22504	0	1	0	0	50	7	2988972	8.709579e-02	1
ZMYM3	728738	NaN	25	573910	161588	0	4	0	0	50	9	5196394	8.712643e-02	1
IFI27	200295	605	47	48836	16588	0	2	0	0	50	18	3135364	8.723112e-02	1
ABCD2	70113	596	-16	307748	85318	0	6	0	0	21	8	1557184	8.730361e-02	1
PTPMT1	1001413	219	34	100862	24940	0	1	0	0	50	5	2949822	8.730462e-02	1
HTR1A	3636	1003	-20	166460	54172	0	4	0	0	50	30	3457612	8.734359e-02	1
TAS2R20	365490	676	-2	125686	36134	0	3	1	0	50	15	2908236	8.766947e-02	1
ALX4	301098	575	9	166866	50286	0	2	1	0	50	11	3386388	8.768522e-02	1
OSTN	124914	878	7	54288	16704	0	2	0	0	50	17	3265632	8.785604e-02	1
BCAS1	163555	415	2	243716	69310	0	4	1	0	50	16	3399148	8.796876e-02	1
SLC8A1	39449	706	-11	418064	116116	0	8	0	0	23	15	2430374	8.828448e-02	1
ATP8B4	278209	408	-21	511212	130326	0	3	0	0	50	5	3755500	8.842034e-02	1
CYP8B1	301212	447	21	202884	59160	0	3	0	0	50	11	4007336	8.852211e-02	1
C15orf52	872646	184	42	219356	67222	0	3	1	0	50	12	3315976	8.853751e-02	1
COPS7A	2816186	232	48	114086	34858	0	1	0	0	50	8	4126874	8.860657e-02	1
FUBP1	373296	256	1	273412	76850	0	2	0	0	50	7	4155410	8.871949e-02	1
OR6M1	92984	637	-1	124526	39208	0	3	1	0	17	6	1133726	8.895225e-02	1
SLCO1B1	518292	799	-25	293480	77488	0	6	0	0	8	0	484996	8.909457e-02	1
PPIC	183387	519	12	88102	25868	0	1	0	0	50	12	4027288	8.946788e-02	1
F13B	220645	802	-30	284142	69426	0	5	1	0	50	27	3773248	8.970547e-02	1
QDPR	271816	901	31	102254	29812	0	2	0	0	50	6	3177936	8.997870e-02	1
ZFP42	19937	551	-33	127832	35206	0	2	0	0	50	18	3499024	9.006212e-02	1
MPZL1	546300	319	16	112520	31900	0	1	0	0	50	6	3415098	9.026105e-02	1
MFAP5	297035	320	19	77952	19140	0	1	0	0	50	13	3740188	9.085793e-02	1
CES2	942986	142	34	257752	75632	0	2	0	0	50	6	3509638	9.090665e-02	1
DNAJC22	2137968	175	37	136010	43210	0	2	0	0	50	5	3783920	9.104419e-02	1
DDX55	929791	224	44	255606	67512	0	2	0	0	50	9	4230984	9.105758e-02	1
C5orf28	497364	369	1	88334	25810	0	1	0	0	50	10	3534172	9.113980e-02	1
MEFV	1445318	253	37	319580	95236	0	3	0	0	50	10	4368386	9.134501e-02	1
NPY2R	49938	944	-5	154048	46052	0	3	0	0	50	23	3263196	9.152607e-02	1
TBX20	154022	926	5	184614	53940	0	4	1	0	50	21	2986536	9.153195e-02	1
LRP1B	8988	1120	-11	1987834	476006	0	35	5	0	27	21	2612436	9.209643e-02	1
CCR6	149346	696	40	153410	43732	0	3	1	0	50	15	3478492	9.246048e-02	1
FCGR2A	741254	448	41	134618	35902	0	1	0	0	50	5	3670878	9.261482e-02	1
TMBIM6	1828526	265	67	126382	34394	0	1	0	0	50	6	3707882	9.289191e-02	1
CSTL1	188567	750	-16	62176	15776	0	2	0	0	50	18	3594782	9.298856e-02	1
LMNB2	1604277	267	35	248356	73370	0	3	0	0	50	7	3715538	9.306868e-02	1
GP2	243266	848	-5	227012	61480	0	5	0	0	50	15	3233442	9.320460e-02	1
OPRL1	1032302	312	51	146450	49300	0	3	1	0	50	9	3395900	9.343197e-02	1
ACSM4	1157790	439	27	245108	66526	0	4	0	0	50	9	3363072	9.353194e-02	1
OR5A2	417582	672	-4	130558	38744	0	3	1	0	50	17	3230252	9.374674e-02	1
PRAME	190814	641	23	208278	61422	0	3	0	0	50	8	3216564	9.393429e-02	1
ACAT2	648197	420	22	165010	48314	0	1	1	0	50	4	4063480	9.409341e-02	1
KRT17	1494501	323	11	178350	52548	0	2	0	0	20	3	1784950	9.418530e-02	1
CYP4B1	658240	475	8	216978	58812	0	2	0	0	50	7	3094938	9.421972e-02	1
CLEC4F	596622	629	24	248066	64438	0	3	0	0	50	9	2741544	9.425270e-02	1
NDC80	374218	390	0	280836	66294	0	3	0	0	50	9	3122662	9.430081e-02	1
TMEM109	794900	522	47	94714	34742	0	1	0	0	50	9	3570190	9.438741e-02	1
C10orf90	122926	478	-50	288492	82476	0	4	1	0	50	11	3087340	9.468894e-02	1
CDH7	4645	524	-49	326598	91002	0	4	1	0	50	13	3657654	9.476092e-02	1
IL12A	422983	616	22	107242	29522	0	1	0	0	50	4	2586858	9.476231e-02	1
ANXA6	926280	300	41	293828	75400	0	2	0	0	50	6	3864946	9.490866e-02	1
MAGEF1	1301642	485	36	123830	36946	0	1	0	0	50	8	4290028	9.522460e-02	1
KRTAP4-5	996799	468	-7	75864	19488	0	1	0	0	50	9	2792700	9.523201e-02	1
CHP2	517081	598	33	84506	22504	0	1	0	0	50	9	3136698	9.535636e-02	1
SHOX	NaN	NaN	NaN	127542	36366	0	3	0	0	50	31	6495478	9.559974e-02	1
OR5D18	4183	1091	-36	125048	38686	0	5	0	0	50	38	3402976	9.562036e-02	1
SOST	1081050	192	35	85434	27318	0	2	0	0	50	8	2997846	9.592430e-02	1
IL22RA2	124672	436	50	115130	26854	0	2	0	0	50	9	4081170	9.598330e-02	1
KIF20B	202048	401	23	769544	182236	0	5	1	0	46	3	2949590	9.639827e-02	1
MFSD2B	243145	226	33	201028	67280	0	3	0	0	50	7	2945414	9.641416e-02	1
CXorf56	617823	NaN	30	97266	24012	0	1	0	0	50	10	3691236	9.662349e-02	1
ZFP3	1399774	343	26	211700	51562	0	2	0	0	50	9	3423856	9.665119e-02	1
RAB6B	530925	520	25	91176	22794	0	2	0	0	50	6	2629198	9.682783e-02	1
TNIP3	214178	900	4	145812	32016	0	2	0	0	50	14	3148588	9.705935e-02	1
BDH1	685310	263	39	142796	40948	0	2	0	0	50	6	4104370	9.715701e-02	1
ZFX	615356	NaN	50	349566	86304	0	2	0	0	50	7	2964380	9.716342e-02	1
ADSSL1	681504	208	29	234552	69774	0	4	0	0	50	5	2362050	9.739516e-02	1
ZSWIM2	278175	629	-5	269642	67222	0	4	0	0	50	12	3901080	9.746096e-02	1
CD2	697845	431	21	147262	39614	0	1	0	0	50	5	3824520	9.782939e-02	1
OR52B4	363779	797	-8	127716	37410	0	3	1	0	50	19	3634048	9.812698e-02	1
OR10G7	158396	830	-10	122496	40368	0	2	1	0	44	19	3285584	9.846308e-02	1
DCAF8L2	NaN	NaN	NaN	260188	70412	0	5	0	0	50	31	6529524	9.868362e-02	1
FAM92B	553233	273	36	129166	34916	0	1	0	0	50	5	3366726	9.879549e-02	1
LCE1B	64902	818	18	48256	13862	0	2	0	0	50	22	3368292	9.908216e-02	1
OR5AU1	730598	357	36	145464	43848	0	2	0	0	50	6	4000956	9.926461e-02	1
ZNF735	NaN	NaN	NaN	175856	41470	0	2	1	0	31	10	2887472	9.942789e-02	1
DRD3	418141	589	23	164198	49648	0	2	0	0	50	3	3436442	9.951225e-02	1
BMP15	15214	NaN	27	159848	46690	0	3	0	0	50	14	3438356	9.962513e-02	1
OR5V1	329776	872	7	129804	38454	0	3	0	0	50	19	3575468	9.972260e-02	1
SYT5	1036976	266	-1	157934	49648	0	2	0	0	50	8	2401664	9.998220e-02	1
COL11A1	37620	742	-20	781028	235480	0	19	1	0	22	9	1541292	1.001750e-01	1
OR6K3	175690	966	2	127832	36772	0	3	0	0	50	19	3487888	1.004426e-01	1
ILDR2	261602	681	-9	265002	75690	0	3	0	0	50	14	4217296	1.006809e-01	1
DBNDD1	1056657	221	35	78242	23374	0	2	0	0	50	8	2670958	1.007401e-01	1
ARL4A	120492	469	-11	82882	23258	0	1	0	0	50	17	4322218	1.008079e-01	1
CYP24A1	158398	386	-31	217848	58638	0	3	1	0	50	15	3595130	1.009837e-01	1
RSPO2	187803	942	-9	105966	24186	0	4	0	0	50	23	3359244	1.011623e-01	1
NDUFV1	1374022	393	53	191748	57594	0	3	0	0	50	18	3561200	1.012236e-01	1
NARF	2583801	179	20	213556	56666	0	2	0	0	50	13	4341300	1.016689e-01	1
ATP2C1	313762	475	19	422994	110142	0	3	0	0	50	13	3732010	1.020767e-01	1
GLP2R	76286	212	-53	231478	66062	0	3	0	0	50	14	3414460	1.023012e-01	1
NUP37	232146	467	9	140534	36076	0	2	0	0	50	5	3478666	1.028766e-01	1
CSNK1G2	1944774	239	36	175972	48140	0	1	0	0	50	3	3636426	1.029507e-01	1
CHAC2	NaN	NaN	NaN	77140	21170	0	2	0	0	50	31	6480282	1.031973e-01	1
CTDSP2	1051368	243	40	114376	32480	0	2	0	0	50	6	3135712	1.032896e-01	1
ICAM1	1729517	200	31	211990	70412	0	3	0	0	50	11	3913376	1.034332e-01	1
SLC35B1	880183	361	30	135430	39092	0	1	0	0	50	5	3300490	1.035321e-01	1
ZNF683	1021101	217	22	204102	63858	0	2	0	0	32	2	1717554	1.037208e-01	1
ARHGAP36	65931	NaN	13	225678	67338	0	4	0	0	50	14	3725050	1.053395e-01	1
FXR2	2013497	194	29	266510	79402	0	2	0	0	50	6	3406050	1.057590e-01	1
AFMID	605209	191	26	133458	35496	0	1	0	0	50	6	3620360	1.059918e-01	1
ULBP2	423805	245	34	103066	29000	0	2	0	0	50	8	3264182	1.060112e-01	1
DYSF	324429	533	10	916748	251836	0	9	2	0	50	15	3184838	1.060673e-01	1
CCDC39	182757	1031	2	409944	95004	0	6	1	0	50	24	3186462	1.061956e-01	1
SPNS1	1189140	257	55	211816	72674	0	2	0	0	50	10	3579760	1.063864e-01	1
VAC14	857297	299	26	326888	94366	0	2	0	0	50	5	3661888	1.064584e-01	1
CCDC83	361760	380	3	195518	44428	0	3	1	0	44	8	2715386	1.065528e-01	1
TRAF5	298152	424	2	239598	58464	0	2	0	0	50	9	3557662	1.065902e-01	1
UBE2E2	385056	530	2	86420	22504	0	1	0	0	50	14	3855144	1.069615e-01	1
SIGLEC6	328446	627	-26	191980	55622	0	2	0	0	50	12	3594550	1.072137e-01	1
C12orf40	72641	714	-20	283794	65424	0	4	0	0	50	33	3844762	1.073246e-01	1
EXOSC2	505506	211	24	124410	34974	0	1	0	0	50	6	3345208	1.076067e-01	1
ACSS3	26211	1037	-20	286752	82650	0	6	0	0	50	32	3607774	1.077127e-01	1
SMAD4	156084	422	41	232812	62814	0	2	0	0	50	11	4040802	1.080638e-01	1
TPM4	803963	298	26	142100	35554	0	1	0	0	50	6	3813210	1.082027e-01	1
OR10G4	107524	830	-5	123134	39382	0	3	1	0	50	17	3202354	1.084206e-01	1
OR6Y1	179404	940	1	131022	38802	0	2	0	0	50	23	3743668	1.084390e-01	1
BICD1	387398	460	23	406928	109156	0	2	0	0	50	6	4930290	1.086811e-01	1
RDH8	1555841	413	0	125628	40716	0	2	0	0	50	7	3630394	1.090512e-01	1
NSD1	948717	227	42	1113426	309720	0	6	0	0	50	7	4124612	1.091916e-01	1
NFAT5	1302986	NaN	41	644148	174696	0	3	0	0	50	3	3617692	1.093068e-01	1
ZNF609	841050	278	43	575650	166982	0	5	0	0	50	8	3585154	1.094254e-01	1
RUFY3	262894	589	25	326250	85782	0	2	0	0	50	6	3954846	1.094910e-01	1
CHGB	310620	346	13	286926	69774	0	2	0	0	50	13	3468574	1.098621e-01	1
SPOPL	85990	638	15	170404	41702	0	3	0	0	50	18	3181126	1.099162e-01	1
SLC18A3	118787	312	32	203464	74762	0	3	0	0	50	9	3403092	1.099477e-01	1
TRIM55	277437	480	30	243484	65366	0	3	0	0	50	7	3229556	1.099718e-01	1
FUNDC2	NaN	NaN	NaN	79054	22910	0	2	0	0	50	31	6482022	1.099954e-01	1
SIGLEC9	355132	632	1	187224	59508	0	3	1	0	50	12	3633758	1.101323e-01	1
SMPD1	424837	471	17	257578	82766	0	4	0	0	50	7	3313714	1.104451e-01	1
DPPA4	22565	1096	-19	128064	35670	0	3	0	0	50	30	3101782	1.104924e-01	1
MREG	925953	501	19	91408	23606	0	1	0	0	50	7	2569632	1.105003e-01	1
UROC1	289633	508	52	310300	88682	0	5	1	0	50	13	3799812	1.106796e-01	1
SLC22A13	301168	437	22	224692	70064	0	3	0	0	50	10	3623202	1.108739e-01	1
SPOCD1	1213493	183	35	490506	155208	0	4	0	0	50	6	3373570	1.109602e-01	1
KCNG1	449718	474	23	203928	65772	0	2	0	0	11	0	1218638	1.111247e-01	1
CARM1	2031768	193	35	255896	72442	0	2	0	0	50	5	2807258	1.111469e-01	1
EPB41L5	218487	406	27	343824	87870	0	4	0	0	33	2	2125990	1.112724e-01	1
REEP1	696855	425	37	110258	19894	0	1	0	0	50	9	3579760	1.113442e-01	1
NID2	234008	432	20	567936	164952	0	4	0	0	50	5	3307914	1.114323e-01	1
MTUS2	267724	784	-5	573736	165764	0	7	0	0	50	14	3617344	1.115946e-01	1
IMPG1	187724	674	-13	338604	89088	0	3	1	0	50	14	4578752	1.118047e-01	1
SCGB1D1	2778889	450	53	38338	10904	0	1	0	0	50	6	3337784	1.120912e-01	1
COPA	939853	358	27	523972	142448	0	3	1	0	50	7	3174746	1.121469e-01	1
C1QTNF1	592461	285	15	117334	31958	0	1	0	0	50	7	3290398	1.122059e-01	1
PLAUR	441738	209	6	153932	41992	0	2	0	0	50	17	3607948	1.123126e-01	1
