gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
BANF2	594840	432	1	37638	9180	0	1	0	0	50	12	2528478	5.485452e-02	1
WDFY1	307044	251	22	156978	38709	0	3	0	0	50	15	3381708	5.497938e-02	1
ASRGL1	3053973	413	49	112761	33354	0	3	0	0	50	11	2861151	5.527200e-02	1
LDLRAD3	240340	434	-10	126990	35190	0	3	0	0	50	21	3267723	5.567776e-02	1
CD40LG	314961	NaN	37	98175	24837	0	2	0	0	50	14	2747523	5.571024e-02	1
OR5K3	416592	885	-4	115770	31875	0	2	0	0	50	26	2889966	5.578069e-02	1
FBL	1289328	526	23	117198	35802	0	3	0	0	50	9	3042966	5.579561e-02	1
P2RX1	561462	215	32	149583	40749	0	4	0	0	50	18	2884203	5.587137e-02	1
MLEC	1741363	349	42	105519	31416	0	3	0	0	50	11	2697390	5.595056e-02	1
MEAF6	446254	357	25	78183	19125	0	2	0	0	50	15	2378538	5.631900e-02	1
LTB	2517285	220	35	87108	27489	0	3	0	0	50	5	3126606	5.640754e-02	1
TMEM71	166227	872	-6	112914	28458	0	3	0	0	50	27	3075708	5.642257e-02	1
CACNG7	813774	360	-33	100725	28713	0	2	0	0	50	16	3212847	5.706178e-02	1
FAM195A	1115707	213	39	58446	17901	0	1	0	0	50	5	2431068	5.760738e-02	1
SH3BP5L	411701	567	-4	140046	43860	0	2	0	0	50	6	2513790	5.784041e-02	1
ROPN1L	628188	219	21	85680	23103	0	3	0	0	50	7	3045108	5.793002e-02	1
CD200R1L	240755	616	6	99858	28050	0	2	0	0	50	17	3187602	5.794374e-02	1
SLC25A32	430771	673	28	122043	34476	0	2	0	0	50	14	3291387	5.798804e-02	1
PI3	842540	324	25	43044	12495	0	1	0	0	50	15	3268131	5.808125e-02	1
ZBTB25	670466	221	54	158865	42789	0	2	0	0	50	9	3328209	5.824939e-02	1
SPRR2F	687290	704	30	26928	7191	0	1	0	0	50	24	3069894	5.833073e-02	1
PLAC8	361292	169	58	44421	11271	0	1	0	0	50	13	3039192	5.867339e-02	1
EPHA4	54488	1025	5	364089	99042	0	6	0	0	32	12	2301885	5.879961e-02	1
MEMO1	342215	385	18	113730	27948	0	3	0	0	50	21	3589074	5.898368e-02	1
SULT6B1	545763	253	35	102357	23715	0	2	0	0	50	16	3227739	5.905169e-02	1
TBC1D28	729405	435	-2	80376	20604	0	3	1	0	39	11	1900413	5.985939e-02	1
SYT6	760371	596	13	156417	43401	0	3	0	0	50	19	3497427	6.000916e-02	1
DEFB115	562665	594	-29	32946	8517	0	2	0	0	50	16	2457894	6.016920e-02	1
ABI3	816202	346	24	129999	42738	0	2	1	0	50	12	3492429	6.041953e-02	1
CCL2	26189	889	-12	37587	9843	0	2	0	0	50	27	4253247	6.076161e-02	1
B3GNT7	1124713	359	42	141066	44064	0	2	0	0	50	7	2601969	6.077188e-02	1
RAD51AP1	275215	908	30	133722	33813	0	5	0	0	50	24	3002829	6.089120e-02	1
RFPL1	723458	203	35	113832	32742	0	2	0	0	50	2	3180666	6.099848e-02	1
BANK1	80568	482	-7	297738	72828	0	3	0	0	50	21	3147618	6.103674e-02	1
PPP1R16B	264783	548	32	208182	58497	0	3	1	0	50	16	2930562	6.108125e-02	1
OR4K5	431654	854	-49	113679	34731	0	5	1	0	50	25	2594115	6.143224e-02	1
OR5R1	NaN	NaN	NaN	114801	34068	0	4	0	0	50	34	5713632	6.149716e-02	1
ANTXR1	338803	288	14	219402	61506	0	2	0	0	50	11	2939844	6.150068e-02	1
RPL35A	612221	410	33	42024	11679	0	1	0	0	50	14	2849115	6.152866e-02	1
OR10G4	107524	830	-5	108273	34629	0	4	1	0	50	30	2815863	6.173937e-02	1
SPACA1	176962	684	32	109038	30039	0	2	0	0	50	15	3131910	6.211333e-02	1
TMEM89	1386275	212	37	54927	18972	0	1	0	0	50	14	3890382	6.221634e-02	1
DHRS12	252271	384	33	123114	32334	0	2	0	0	50	10	2720034	6.243009e-02	1
TESK2	902221	176	27	207519	61149	0	3	0	0	50	12	3330810	6.282907e-02	1
CCDC126	389945	361	23	51102	14229	0	2	0	0	50	12	2971770	6.288650e-02	1
CCT3	2232742	187	30	203031	55539	0	2	0	0	50	6	3286950	6.292732e-02	1
OCM	2208864	358	32	42738	9894	0	2	0	0	50	15	2997117	6.309324e-02	1
TMEM155	326547	440	18	48042	13923	0	1	0	0	50	17	3656343	6.343737e-02	1
CROT	222199	876	3	242709	61914	0	3	0	0	47	16	2903124	6.361625e-02	1
ZWINT	65824	1191	-19	104856	27948	0	4	0	0	50	38	3176025	6.368070e-02	1
BRF2	660779	379	37	147339	47277	0	2	0	0	50	11	3705558	6.379458e-02	1
CYSLTR2	404943	430	46	123165	36414	0	4	1	0	38	9	2207790	6.398507e-02	1
HEATR5B	614688	281	16	749802	222666	0	6	0	0	50	8	2759661	6.404532e-02	1
PALM2-AKAP2	250166	485	18	398922	114393	0	5	1	0	50	15	2988141	6.404631e-02	1
SLC2A10	292810	636	33	185028	66504	0	5	0	0	50	9	2240889	6.419886e-02	1
OR4K17	383274	768	-37	121839	36057	0	4	1	0	50	26	2682702	6.421220e-02	1
PCMTD1	63777	905	2	134538	32844	0	3	0	0	50	17	2385525	6.448529e-02	1
P4HA3	641945	201	37	198849	58956	0	2	0	0	50	5	2975493	6.450262e-02	1
RNF133	53042	1027	6	135609	37740	0	5	0	0	50	25	3310155	6.463135e-02	1
PDE1A	359828	401	-5	213333	53499	0	3	1	0	50	17	3065406	6.503970e-02	1
HSD3B7	1453326	247	43	132855	40647	0	2	0	0	50	13	3547101	6.515493e-02	1
TNNT1	1036976	266	-1	109905	26112	0	2	0	0	50	8	2111808	6.530641e-02	1
TUBG2	1740597	177	36	167025	46563	0	2	0	0	50	8	3144558	6.537149e-02	1
CD244	1118846	583	28	138873	36312	0	2	0	0	50	8	2553672	6.544221e-02	1
TMEM119	437636	399	40	97563	33405	0	4	0	0	50	20	3498855	6.544402e-02	1
OR4D5	107524	830	-5	110976	35445	0	4	1	0	50	30	2815863	6.562268e-02	1
MRGPRE	583782	421	36	106131	37995	0	3	1	0	50	13	3019863	6.607893e-02	1
DGCR8	587146	218	50	284478	78132	0	4	0	0	50	7	2724828	6.610510e-02	1
FLYWCH2	1537882	210	47	50031	15912	0	2	0	0	50	11	2927247	6.611472e-02	1
WFDC5	865186	324	46	46614	12444	0	2	0	0	50	19	3947145	6.678387e-02	1
ENY2	135626	732	20	40392	9180	0	2	0	0	50	48	6859398	6.680644e-02	1
OLFM3	66875	991	-15	169524	44217	0	6	0	0	50	35	2916333	6.702747e-02	1
SDHD	389805	179	31	57732	17850	0	2	0	0	50	11	3234522	6.729897e-02	1
CRYGN	612907	196	36	69258	17187	0	1	0	0	50	8	3127881	6.784753e-02	1
PIF1	556478	205	50	225675	76347	0	4	0	0	50	5	2644248	6.791765e-02	1
GAGE2A	NaN	NaN	NaN	183141	44217	0	2	0	0	50	34	5723781	6.895599e-02	1
MS4A13	337606	859	15	57630	15657	0	2	0	0	50	26	2561016	6.913802e-02	1
PSMD11	657957	438	15	159681	42432	0	3	0	0	24	5	1509447	6.929463e-02	1
TCF4	92114	936	12	250818	69258	0	4	0	0	49	15	3115896	6.932757e-02	1
CACNB2	74282	408	4	281877	75990	0	5	2	0	50	21	2948973	6.981973e-02	1
CLTC	1083057	398	23	624342	163914	0	7	0	0	20	4	1664793	7.002274e-02	1
CTSG	897577	582	3	91800	28458	0	5	0	0	50	29	3175362	7.028275e-02	1
TNK2	934412	285	48	394077	127806	0	5	2	0	50	11	3456015	7.092899e-02	1
ZNF676	58109	1305	-63	220218	51357	0	6	1	0	49	50	3316479	7.122462e-02	1
NID1	555035	318	19	452676	132090	0	7	2	0	36	9	2325906	7.125639e-02	1
ADAL	823006	415	50	138363	35139	0	2	0	0	50	15	3522570	7.139421e-02	1
CTCFL	181464	562	10	248676	62220	0	3	0	0	50	9	3205350	7.147768e-02	1
TNFRSF12A	1443513	234	49	46461	15351	0	1	0	0	50	12	2715240	7.155642e-02	1
SIX6	325446	618	0	86598	27387	0	4	0	0	50	22	3091977	7.167529e-02	1
SPHKAP	93607	615	-9	616131	171666	0	14	4	0	50	22	2647512	7.199600e-02	1
NFRKB	635581	248	-3	476238	146625	0	6	3	0	50	13	2854776	7.220650e-02	1
OCRL	330789	NaN	22	342771	85323	0	3	0	0	50	12	3537258	7.223941e-02	1
ZNF135	1187584	694	-42	265302	68238	0	5	2	0	50	20	2503284	7.239962e-02	1
ZIM3	311003	924	-64	177990	41565	0	5	0	0	50	27	2694381	7.253808e-02	1
SSH3	1369264	177	44	239496	71400	0	3	0	0	50	10	3419448	7.255516e-02	1
S100A9	1140044	401	32	43452	10557	0	1	0	0	50	13	2444940	7.285581e-02	1
OR2T3	112460	903	-20	112608	33813	0	3	1	0	50	28	3165111	7.311284e-02	1
MYL6	2878044	171	40	63240	15249	0	1	0	0	50	10	2969118	7.314993e-02	1
EPHB6	284406	645	18	363834	114903	0	8	1	0	50	24	3461625	7.317668e-02	1
OR4X2	400891	509	-27	107202	32334	0	3	0	0	50	24	2811069	7.322886e-02	1
SLC7A14	372782	466	24	274839	83181	0	4	0	0	50	16	4175064	7.324646e-02	1
GABRD	1252791	279	38	164118	49011	0	3	1	0	50	14	3176994	7.334750e-02	1
AGPS	378489	434	26	248727	65688	0	3	0	0	50	7	3326526	7.351636e-02	1
B2M	673122	428	36	45186	12036	0	2	0	0	50	16	2870688	7.358454e-02	1
KRTAP6-2	22916	1048	-79	22797	5967	0	3	0	0	50	58	2329068	7.372353e-02	1
COL9A3	1044503	208	48	247962	85731	0	8	2	0	11	3	581808	7.372736e-02	1
UBL3	322680	335	21	45390	11220	0	1	0	0	50	18	3143844	7.396826e-02	1
BBS5	370890	418	22	131376	32640	0	2	0	0	50	17	3611616	7.398743e-02	1
USP3	617922	178	42	199104	48603	0	2	0	0	50	7	3152871	7.416285e-02	1
DCDC1	84163	938	-25	131937	35292	0	8	2	0	8	8	421515	7.460854e-02	1
PHOX2B	308280	376	22	109854	35955	0	2	0	0	50	17	3335502	7.471617e-02	1
OR1S1	637499	828	-25	115311	34170	0	5	0	0	50	23	2383179	7.489259e-02	1
TPH2	223598	619	-18	183039	48450	0	4	0	0	36	12	2251038	7.495074e-02	1
SPDYC	3317462	168	54	108324	30141	0	2	0	0	50	12	2804184	7.563741e-02	1
TRAT1	107009	961	-15	72165	16728	0	2	0	0	50	30	3239469	7.577045e-02	1
OR6A2	427462	681	8	114597	35955	0	4	1	0	50	27	2611302	7.610493e-02	1
UPK2	1457410	180	55	64821	22848	0	1	0	0	50	8	2682804	7.610792e-02	1
ARHGAP15	57425	639	11	181815	44625	0	2	1	0	50	18	3147312	7.624338e-02	1
OSBP	432625	353	6	296565	82263	0	5	0	0	50	7	2821626	7.627489e-02	1
COTL1	575674	182	24	53346	14127	0	2	0	0	50	16	3417663	7.631255e-02	1
SYTL1	884974	188	30	201093	60690	0	3	0	0	50	19	4103358	7.643337e-02	1
DYTN	269047	832	14	214200	58293	0	6	1	0	50	32	2431629	7.648573e-02	1
IFITM3	1454043	344	48	47838	14586	0	1	0	0	50	24	4171596	7.696414e-02	1
INPP1	682366	401	33	145503	41157	0	3	0	0	50	9	2826828	7.711560e-02	1
ZNF521	24828	599	-1	484041	122298	0	9	3	0	50	36	3640839	7.723471e-02	1
HIST1H1E	398813	636	53	76500	25092	0	2	0	0	50	14	1953759	7.763190e-02	1
ST6GAL2	52131	1042	-22	200583	59058	0	13	1	0	50	65	3464940	7.778461e-02	1
SPATA8	93099	986	-46	38862	11016	0	2	0	0	50	46	2527356	7.790358e-02	1
GJB1	728738	NaN	25	99654	31314	0	2	0	0	50	10	4569243	7.827396e-02	1
C10orf99	216191	860	-17	30192	8976	0	1	0	0	50	35	3623805	7.830718e-02	1
EPB41L1	1300256	235	50	326400	91290	0	3	0	0	50	7	3124005	7.879671e-02	1
RASL10B	675201	196	3	72828	22032	0	2	0	0	50	8	2941935	7.885330e-02	1
HYAL1	843769	206	51	154632	47328	0	2	1	0	50	9	2932908	7.888095e-02	1
TRIM42	108667	896	10	266373	68391	0	7	0	0	28	10	1909644	7.914601e-02	1
GPHB5	147817	637	-12	32181	10659	0	1	0	0	50	31	3307809	7.953873e-02	1
OR10A5	427462	681	8	112047	33915	0	3	1	0	50	27	2611302	7.957500e-02	1
GNRHR	209065	767	35	126888	25347	0	3	0	0	50	13	3071985	7.966478e-02	1
PAX6	172494	631	-11	162129	45186	0	2	0	0	50	23	3483300	7.989481e-02	1
ETV3L	934232	423	32	129234	39372	0	3	0	0	50	10	2814996	8.026288e-02	1
ASXL3	7579	1014	-10	803964	235365	0	23	3	0	38	30	2648634	8.030122e-02	1
APOA4	419339	326	36	142494	40953	0	3	0	0	50	14	3030573	8.038340e-02	1
DNASE1L3	685716	150	45	116637	29019	0	2	0	0	50	13	2583609	8.042167e-02	1
MPHOSPH9	1064138	201	37	384540	100776	0	3	0	0	50	6	2522511	8.054559e-02	1
PPY	920082	241	29	34374	11220	0	1	0	0	50	1	2501805	8.056573e-02	1
MPPED1	354735	618	-6	105570	29835	0	3	1	0	38	12	1735734	8.058174e-02	1
LAMB1	481432	406	11	669732	170697	0	10	3	0	50	30	3820002	8.068041e-02	1
PDE1C	124074	828	6	240924	60945	0	6	1	0	41	16	2036379	8.072747e-02	1
RNASE9	637784	493	22	79305	19533	0	2	0	0	50	20	2354415	8.077712e-02	1
SERTAD2	632067	332	25	111129	34068	0	1	0	0	50	6	3737739	8.083673e-02	1
NDUFS6	387770	635	11	46206	13311	0	1	0	0	50	18	3016752	8.100427e-02	1
TMEM38B	214951	773	-8	107610	29478	0	2	0	0	50	22	3454383	8.101203e-02	1
TRPS1	55597	711	-10	469149	128316	0	11	0	0	18	20	2101251	8.105763e-02	1
LIN7A	27634	987	-4	85323	24837	0	2	0	0	50	35	2564637	8.107954e-02	1
IL10	464449	357	29	67881	17034	0	1	0	0	50	9	2774298	8.112728e-02	1
IL13RA2	166070	NaN	19	145350	35037	0	3	0	0	50	14	2238084	8.131720e-02	1
SLCO5A1	145499	674	16	305541	89046	0	5	1	0	47	14	2311473	8.135185e-02	1
KCNC2	175202	822	-31	233631	72828	0	9	0	0	34	24	2291175	8.159525e-02	1
DPYS	39710	972	15	189159	55029	0	6	2	0	26	13	1413924	8.168744e-02	1
INSL4	372067	616	20	49827	15351	0	2	0	0	50	14	2713863	8.185400e-02	1
ZNF80	410007	614	10	100215	25551	0	3	0	0	50	17	3075453	8.187386e-02	1
PHF6	271272	NaN	47	153663	36210	0	2	0	0	50	12	3151596	8.201145e-02	1
HLA-DQB1	1292851	535	17	95421	27591	0	2	0	0	50	5	2919189	8.206464e-02	1
GPR141	103891	630	6	109548	30906	0	4	0	0	50	25	3192294	8.264613e-02	1
BCHE	28918	1215	-18	220881	57732	0	8	2	0	39	28	2099976	8.281886e-02	1
PAPPA2	39980	863	-10	657849	185334	0	16	1	0	24	14	2393787	8.345372e-02	1
MYL9	858383	190	46	65739	15504	0	1	0	0	50	11	2970750	8.347658e-02	1
PNLIP	128161	704	-16	175236	46002	0	4	0	0	50	30	4134927	8.348759e-02	1
OR4L1	383274	768	-37	111231	32436	0	3	0	0	50	26	2682702	8.349980e-02	1
OR52M1	190769	879	-1	109242	36567	0	3	0	0	50	12	2838966	8.413137e-02	1
SOX7	110362	481	9	135303	44166	0	3	0	0	50	13	3209430	8.421321e-02	1
FBXO16	295355	204	47	111486	27897	0	2	0	0	50	16	2767362	8.453026e-02	1
FAR2	104924	674	-4	193188	50388	0	3	0	0	50	29	3222231	8.458188e-02	1
KIAA1755	499325	245	60	424677	134538	0	8	2	0	50	9	2773023	8.459723e-02	1
POMP	167695	629	37	54723	13821	0	2	0	0	50	11	2406435	8.506301e-02	1
STARD3	1224964	213	33	172176	43095	0	2	0	0	50	7	2629101	8.508985e-02	1
COL12A1	359824	486	-8	1124550	321606	0	14	1	0	24	5	1807134	8.554218e-02	1
TMCO2	627703	373	18	66657	18564	0	1	0	0	50	12	3079584	8.565539e-02	1
SMYD1	175471	543	6	185079	46104	0	3	0	0	50	17	3283533	8.591000e-02	1
OR6N2	103627	985	1	112251	33558	0	3	0	0	50	18	2984877	8.638744e-02	1
STK40	636943	212	28	160548	45696	0	3	0	0	50	13	3002370	8.647170e-02	1
CCDC87	1343990	194	62	297687	92769	0	4	0	0	50	14	2865486	8.682595e-02	1
PPAPDC1A	261792	849	5	100164	28356	0	5	0	0	50	31	2924136	8.689024e-02	1
ZDHHC19	1042183	210	51	112506	34068	0	3	1	0	50	9	2362524	8.709530e-02	1
NLRP3	293118	825	-17	379797	101694	0	7	2	0	50	22	2593350	8.800307e-02	1
DBI	203559	497	35	71196	18462	0	1	0	0	50	10	2980440	8.805763e-02	1
P2RY8	NaN	NaN	NaN	124134	41718	0	2	1	0	32	16	3032868	8.826822e-02	1
PLA2G4A	265620	592	-18	284784	69870	0	3	1	0	50	15	2757162	8.836794e-02	1
TNNI2	916434	481	33	72828	17748	0	2	0	0	50	10	3050463	8.884316e-02	1
FCRL6	801453	497	6	159426	46053	0	3	1	0	50	14	2735487	8.890176e-02	1
TIGD3	4112809	242	50	163761	53499	0	4	0	0	50	12	2964375	8.914234e-02	1
SNTG1	2777	1189	-32	196962	51510	0	12	3	0	8	13	460734	8.922936e-02	1
CHMP6	1660463	211	27	77520	19788	0	1	0	0	50	10	3213153	8.935002e-02	1
LHX8	162631	959	-23	132192	36567	0	5	1	0	50	49	3649407	8.945070e-02	1
THY1	1054477	263	40	58293	17901	0	2	0	0	50	18	3362787	8.962658e-02	1
CXorf21	81961	NaN	21	109956	29121	0	2	0	0	50	21	3195711	8.985689e-02	1
SALL1	332955	935	-42	469302	140403	0	15	2	0	50	23	2236758	9.017888e-02	1
KRT74	1280474	464	36	192423	56049	0	3	1	0	50	26	2940609	9.041954e-02	1
IRS4	110759	NaN	29	437580	140454	0	7	1	0	50	18	3838923	9.042637e-02	1
PADI4	457546	210	34	246279	67983	0	3	1	0	50	10	2909958	9.077094e-02	1
C11orf1	437513	221	22	57681	13464	0	1	0	0	50	13	2673267	9.151914e-02	1
LYZL4	342219	527	19	55488	14433	0	1	0	0	50	17	3191631	9.166384e-02	1
FRMPD4	191024	NaN	22	480063	136986	0	5	0	0	50	36	6543300	9.174829e-02	1
KLK13	490795	632	22	99348	31008	0	3	0	0	50	15	2398020	9.180466e-02	1
CDX4	221528	NaN	-13	102357	29529	0	4	1	0	47	16	1993080	9.223015e-02	1
LPA	287006	545	-24	750771	209916	0	10	5	0	50	39	3734985	9.233277e-02	1
UMODL1	220293	430	68	520914	156111	0	5	0	0	33	6	2151792	9.246283e-02	1
DGKI	196508	861	-7	399993	109650	0	9	1	0	46	28	3186429	9.255091e-02	1
KRT82	1065603	213	35	187221	53601	0	2	1	0	50	5	2296989	9.292828e-02	1
LSS	775666	624	68	274839	75378	0	5	0	0	50	10	3059745	9.310438e-02	1
CD164L2	847257	188	26	64464	18156	0	1	0	0	50	10	2654091	9.332259e-02	1
HES3	643428	205	30	66300	21675	0	1	0	0	50	7	2261238	9.339098e-02	1
MYLK4	470344	285	28	149532	35751	0	3	0	0	50	22	2798523	9.343688e-02	1
CLEC5A	198115	856	-6	73593	16830	0	2	0	0	50	31	3009459	9.348513e-02	1
SLC25A16	782017	294	35	122757	34986	0	3	0	0	50	20	3511401	9.359884e-02	1
UGT2B11	18988	929	1	195840	50796	0	4	0	0	50	27	3584841	9.376968e-02	1
CIB2	414873	271	56	71859	17493	0	1	0	0	50	8	2451825	9.387549e-02	1
TOB1	1152451	161	15	125256	33864	0	2	0	0	50	12	2454018	9.393683e-02	1
OR6N1	103627	985	1	109344	34170	0	3	0	0	50	18	2984877	9.401288e-02	1
BBOX1	178328	527	-18	145962	36414	0	5	0	0	50	34	3727233	9.421143e-02	1
ADSS	710088	534	2	171564	45543	0	2	0	0	50	25	3555669	9.472489e-02	1
OR2W1	155147	738	1	114495	32844	0	2	0	0	50	24	3551232	9.478214e-02	1
TLL1	81353	538	-19	382959	94707	0	7	2	0	50	35	3041283	9.484716e-02	1
NMNAT2	769970	465	13	125766	32742	0	2	0	0	50	11	2330751	9.490498e-02	1
CEP76	453636	206	41	241689	67983	0	3	0	0	50	9	2401182	9.494756e-02	1
NOL12	1136064	180	65	78540	23052	0	1	0	0	50	8	2766240	9.495929e-02	1
RNF141	755456	391	25	86649	22440	0	2	0	0	50	13	3935211	9.512614e-02	1
H1FX	948414	355	44	74205	24021	0	1	0	0	50	13	3565308	9.517653e-02	1
CCDC63	888826	474	46	213078	52836	0	3	0	0	50	16	3291795	9.526982e-02	1
SLN	322905	676	-5	11985	3315	0	1	0	0	50	17	2350998	9.534166e-02	1
KIAA1919	364757	424	30	184773	55284	0	2	0	0	50	12	3536391	9.540566e-02	1
E2F7	106320	887	-11	328389	97257	0	4	1	0	30	16	3006195	9.562270e-02	1
SLC26A5	355264	620	17	279582	79356	0	4	1	0	50	20	2978655	9.590250e-02	1
PKIA	46989	984	-2	28866	7701	0	1	0	0	50	32	2572695	9.670457e-02	1
TAAR6	178165	618	22	122757	35751	0	3	1	0	15	5	867255	9.688587e-02	1
VPS28	2043455	200	36	99399	25449	0	1	0	0	50	4	2425050	9.699405e-02	1
LMX1A	292562	797	-13	143004	37689	0	4	0	0	50	27	2446266	9.716705e-02	1
OR1Q1	407749	646	9	111741	32538	0	2	0	0	50	19	2917455	9.794899e-02	1
TBC1D29	488195	329	28	55386	16677	0	1	0	0	50	12	2423214	9.799298e-02	1
MAGEA12	NaN	NaN	NaN	111588	33609	0	2	1	0	31	14	2536128	9.807251e-02	1
ADH5	192327	549	11	138516	38811	0	2	0	0	50	16	3266958	9.815533e-02	1
DPYSL4	147055	416	-6	210273	60690	0	5	2	0	50	20	3103809	9.832599e-02	1
APOA5	419339	326	36	132345	38556	0	2	0	0	50	14	3030573	9.838055e-02	1
KCNJ3	15788	1135	7	180336	51306	0	8	2	0	28	22	1835592	9.845509e-02	1
BAIAP2L2	1528130	197	73	193596	57630	0	2	0	0	50	9	3229320	9.868067e-02	1
SERPINB10	133459	522	19	149379	36669	0	3	0	0	50	12	2932092	9.869795e-02	1
ALG11	385945	461	41	178806	49623	0	3	0	0	50	17	3221721	9.880576e-02	1
FAM117A	993241	361	26	160599	52377	0	2	0	0	50	10	2861712	9.917805e-02	1
OR6C76	802038	706	3	109905	33609	0	2	0	0	50	21	2942496	9.921506e-02	1
STK33	314196	551	13	195789	47328	0	4	0	0	50	23	3207798	9.934426e-02	1
SLC17A9	961230	336	40	160089	47838	0	2	0	0	50	13	3299190	9.979634e-02	1
TMEM185A	206117	NaN	9	128775	36006	0	2	0	0	50	19	3369978	1.002312e-01	1
MCEE	355097	470	40	63852	19227	0	2	0	0	50	13	2842791	1.004639e-01	1
GLP1R	188770	730	34	172380	48246	0	3	0	0	50	14	3003339	1.007695e-01	1
DPP3	1941577	194	51	269739	79866	0	2	0	0	50	4	2882571	1.007840e-01	1
FAM71A	409070	224	26	208845	64260	0	2	0	0	30	8	1962327	1.009911e-01	1
TGFBR3	284037	252	1	312783	87465	0	4	0	0	50	13	3186786	1.012644e-01	1
GAA	663665	237	27	343791	105264	0	3	1	0	50	14	3355902	1.012909e-01	1
RNF165	452638	289	33	127398	36465	0	2	0	0	50	13	2627571	1.013046e-01	1
DHX34	1132395	232	41	407235	127041	0	3	0	0	50	3	2432547	1.014606e-01	1
TCEAL5	455954	NaN	17	76806	18819	0	2	0	0	50	12	3284655	1.014754e-01	1
FATE1	125659	NaN	4	68238	18972	0	1	0	0	50	10	2534292	1.015915e-01	1
MID1IP1	91133	NaN	31	65688	18768	0	1	0	0	50	15	3230697	1.016208e-01	1
TOMM34	952219	282	32	114597	31365	0	1	0	0	50	5	2903124	1.018042e-01	1
KLK15	655673	589	25	92616	28101	0	2	0	0	50	27	3530475	1.022996e-01	1
GLI2	183735	374	12	558450	177633	0	7	2	0	50	15	3123036	1.026047e-01	1
MRPL18	652619	453	26	65688	19227	0	1	0	0	50	16	3066018	1.028249e-01	1
VN1R2	427680	921	-46	140760	41616	0	3	1	0	50	17	2482578	1.029352e-01	1
WNT8A	1044706	377	41	131376	33558	0	3	0	0	50	9	2596002	1.031763e-01	1
PPFIA1	514596	530	44	448545	120768	0	4	0	0	50	11	2841465	1.031791e-01	1
CAPRIN1	770116	279	28	268872	70482	0	2	0	0	50	14	3431382	1.032902e-01	1
C1orf141	444524	673	-5	151062	36669	0	3	0	0	50	22	2926278	1.036855e-01	1
TMPRSS11B	170820	716	-19	157233	39678	0	6	1	0	39	18	2119356	1.037649e-01	1
SCG2	276568	364	-7	226950	57324	0	4	0	0	50	23	3050514	1.037911e-01	1
MRPS35	348119	376	4	120768	32538	0	2	0	0	50	17	2856765	1.041287e-01	1
MAL	171487	647	-1	55437	17391	0	1	0	0	50	19	2801940	1.041305e-01	1
TSKS	1699718	192	47	213435	65484	0	4	0	0	50	8	2818566	1.042252e-01	1
TRIM11	682437	316	7	165342	52989	0	2	1	0	50	14	3737127	1.043163e-01	1
STMN1	801428	221	31	74868	19227	0	1	0	0	50	14	3148230	1.044720e-01	1
DSG4	260152	412	-4	395403	110109	0	6	2	0	50	13	2926227	1.044797e-01	1
KNG1	463823	395	37	249135	65127	0	4	1	0	50	18	3437298	1.045200e-01	1
STX2	218767	440	-19	121278	29733	0	2	0	0	50	18	2890527	1.047933e-01	1
DLK1	383705	323	2	138669	40035	0	2	0	0	50	18	3533331	1.048237e-01	1
TRAF2	1950713	176	39	185130	51408	0	3	0	0	50	7	3283941	1.048625e-01	1
NAA10	2341816	NaN	26	89862	23052	0	1	0	0	50	15	4187610	1.050386e-01	1
CLEC12B	305376	565	19	107100	25704	0	3	0	0	50	24	3748041	1.050518e-01	1
OR1C1	164924	995	-27	110466	33813	0	4	0	0	50	73	4167771	1.052437e-01	1
XKR7	1006109	386	37	199716	67728	0	2	3	0	50	13	2430456	1.052574e-01	1
MATR3	838943	177	35	315741	81447	0	2	0	0	50	9	2979573	1.052826e-01	1
C5AR1	1132395	232	41	121023	40851	0	1	0	0	50	3	2432547	1.056659e-01	1
COQ7	861035	199	8	80886	22542	0	1	0	0	50	9	2751450	1.058347e-01	1
PC	1649909	187	38	423606	129489	0	6	1	0	50	13	2996352	1.060684e-01	1
TRPV6	284406	645	18	265812	75990	0	6	1	0	46	23	2832132	1.061117e-01	1
LZTR1	577297	192	58	311406	87006	0	3	0	0	50	8	3009102	1.062258e-01	1
PCDHB8	915569	724	-11	277899	89913	0	9	1	0	50	47	3443571	1.062364e-01	1
LCE1B	64902	818	18	42432	12189	0	2	0	0	50	26	2961774	1.065015e-01	1
SYT16	215309	626	-6	236079	63495	0	4	1	0	22	9	2070600	1.065279e-01	1
OR4N5	371813	563	-29	108834	32844	0	3	0	0	50	37	2908785	1.065342e-01	1
ZNRF1	731807	160	27	81906	25194	0	2	0	0	50	13	3310206	1.065984e-01	1
BLK	476916	493	55	187476	51969	0	3	0	0	50	9	2054637	1.066060e-01	1
TRIP6	1339207	433	48	169575	54264	0	3	0	0	50	18	3431484	1.066479e-01	1
FAM3D	497368	503	38	87312	21471	0	3	0	0	50	21	3513033	1.067766e-01	1
UBTFL1	NaN	NaN	NaN	146574	34119	0	4	1	0	31	14	2536638	1.071481e-01	1
ACP2	1274054	198	38	158865	46614	0	2	0	0	50	10	2636394	1.076290e-01	1
GDAP2	204311	596	-6	191505	51612	0	2	0	0	50	22	3266142	1.076519e-01	1
SLC5A4	498785	580	-34	242556	69564	0	6	0	0	50	16	2372469	1.077193e-01	1
ARHGAP4	2328608	NaN	27	357663	109140	0	3	0	0	50	15	3773847	1.077432e-01	1
