gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
GJA10	383829	567	24	203255	55915	0	3	0	0	50	13	4050790	5.619040e-02	1
TRAT1	107009	961	-15	74995	17384	0	2	0	0	50	26	3366507	5.648906e-02	1
ARSF	217524	NaN	-11	224985	63282	0	3	0	0	29	5	2378322	5.654709e-02	1
PRELP	529605	314	28	140450	43513	0	2	0	0	50	9	3034250	5.660423e-02	1
RBM10	819569	NaN	38	358916	99163	0	4	0	0	50	8	2467839	5.660689e-02	1
ASTL	821367	251	45	161226	49767	0	2	1	0	50	6	2884896	5.661793e-02	1
CRHBP	245514	418	17	123967	33920	0	2	0	0	50	11	3038119	5.668706e-02	1
SNX32	3779084	287	42	156403	43937	0	2	0	0	50	7	2939115	5.708360e-02	1
SEC23IP	450354	404	39	384833	104410	0	3	1	0	50	9	3407264	5.714585e-02	1
KLK15	655673	589	25	96248	29203	0	4	0	0	50	23	3668925	5.726603e-02	1
PAGE2B	214019	NaN	18	44838	11289	0	1	0	0	50	13	3098857	5.745799e-02	1
HIST1H2BN	228884	634	40	46534	14363	0	1	0	0	50	7	2204005	5.748610e-02	1
SMR3B	264684	915	25	29150	10282	0	2	0	0	50	17	2595145	5.772663e-02	1
NDUFS1	311488	433	24	280794	77910	0	3	0	0	50	9	3467684	5.773878e-02	1
MLF1	196830	940	-10	107590	25175	0	2	0	0	50	14	2971710	5.793146e-02	1
OTUD7B	1115711	451	51	317682	91902	0	5	0	0	35	13	2340427	5.839388e-02	1
HIST1H4D	398813	636	53	37153	12773	0	2	0	0	50	9	2030377	5.848434e-02	1
KCNV2	158557	682	-5	200764	60632	0	3	1	0	50	12	3229714	5.874958e-02	1
C2orf44	243145	226	33	267809	78493	0	4	0	0	50	9	2691499	5.875727e-02	1
DRD3	418141	589	23	150043	45368	0	4	1	0	50	9	3140197	5.895948e-02	1
MPL	1088321	252	27	239666	71020	0	2	0	0	50	11	3302854	5.896204e-02	1
SLC2A10	292810	636	33	192284	69112	0	3	0	0	50	7	2328767	5.914800e-02	1
POTEG	148332	835	-50	200711	48601	0	5	1	0	50	35	3097850	5.936271e-02	1
TCEAL5	455954	NaN	17	79818	19557	0	2	0	0	50	6	3413465	5.958196e-02	1
PIGZ	754196	306	29	204527	73087	0	2	0	0	50	6	3554021	5.963380e-02	1
VRK2	198322	479	8	207654	50085	0	2	0	0	50	14	3230721	5.972017e-02	1
LECT2	489402	443	19	58406	16006	0	2	0	0	50	6	2429785	5.980749e-02	1
PSPH	749444	642	7	86761	24221	0	2	0	0	50	22	3361048	6.041869e-02	1
ZNRD1	1820240	496	30	50138	12985	0	1	0	0	50	10	2812445	6.054254e-02	1
TMEM200A	126083	954	23	182585	52735	0	5	1	0	50	16	3228601	6.070033e-02	1
PTMA	1003689	202	24	46587	9381	0	2	0	0	50	13	3078876	6.082279e-02	1
TEX13B	184382	NaN	40	116123	34450	0	3	0	0	50	7	2872176	6.091722e-02	1
NPY	148162	478	6	36782	11554	0	2	0	0	50	15	2715561	6.092188e-02	1
POLR2D	588745	248	39	56445	13992	0	1	0	0	50	11	3286424	6.097135e-02	1
HIST1H2AI	267617	634	32	46693	16430	0	2	0	0	50	8	2308468	6.134190e-02	1
KRT25	836683	269	-10	171190	48707	0	3	0	0	50	7	2462009	6.142658e-02	1
MRPS15	581032	347	31	100647	27189	0	2	0	0	50	5	3774448	6.167608e-02	1
YPEL2	1000345	452	16	47435	11713	0	2	0	0	50	9	2383410	6.167888e-02	1
SLC5A11	280701	277	18	256202	76108	0	4	0	0	50	10	2996514	6.175325e-02	1
HIST1H4E	390169	544	57	36941	12985	0	2	0	0	50	10	2063820	6.186975e-02	1
TMED10	884650	154	47	84005	23797	0	2	0	0	50	6	3368468	6.268047e-02	1
FAM188A	70308	903	-2	176914	44732	0	3	0	0	50	24	3008916	6.288391e-02	1
LDB2	55867	983	2	159318	41181	0	4	0	0	50	23	3451360	6.320550e-02	1
TMEM151A	2133752	236	53	166579	57770	0	2	0	0	50	9	3644757	6.335052e-02	1
RAB19	359405	521	24	83369	22843	0	1	0	0	50	9	4130714	6.344763e-02	1
SAGE1	246199	NaN	26	350171	93280	0	6	0	0	50	13	3779271	6.347591e-02	1
BTN2A2	378286	330	51	197849	56551	0	3	0	0	50	10	3146186	6.407978e-02	1
IFNGR1	117339	309	35	187461	50244	0	2	0	0	50	6	2910018	6.420033e-02	1
ZCCHC5	263052	NaN	20	176755	50297	0	3	0	0	50	6	2895761	6.437949e-02	1
KPRP	64902	818	18	211788	65508	0	4	0	0	30	12	1921939	6.439441e-02	1
XCL2	389559	440	15	43195	13250	0	2	0	0	50	13	2634577	6.469550e-02	1
RUFY2	740263	294	23	270777	64872	0	3	0	0	50	10	3593135	6.470014e-02	1
PCDHGA5	NaN	NaN	NaN	340207	108968	0	5	0	0	50	26	6011260	6.477098e-02	1
PIK3AP1	794261	622	28	309520	85118	0	4	1	0	50	24	4081318	6.533399e-02	1
DIRC1	124843	739	-7	39432	11289	0	1	0	0	50	21	3387760	6.564558e-02	1
NPTX2	545145	560	20	158099	50509	0	3	0	0	50	15	2862265	6.571306e-02	1
LRRC32	269123	379	26	234896	82627	0	4	1	0	50	13	3414207	6.579167e-02	1
STEAP2	132955	1140	6	189687	52470	0	3	1	0	50	23	2908640	6.591153e-02	1
RNASE11	637784	493	22	76638	19398	0	2	0	0	50	19	2446745	6.637389e-02	1
HGF	57326	604	17	289592	71497	0	8	0	0	11	2	702462	6.651142e-02	1
TSR1	780080	271	29	311428	81779	0	3	0	0	50	8	3406151	6.654117e-02	1
HIST1H3H	267617	634	32	49608	16377	0	2	0	0	50	8	2308468	6.664242e-02	1
CCL20	161901	296	7	38955	9540	0	2	0	0	50	17	2771529	6.671593e-02	1
HOXA11	473864	394	13	115434	35298	0	3	1	0	50	18	3814834	6.682856e-02	1
PRRG3	125659	NaN	4	86602	25970	0	3	0	0	50	16	2633676	6.716221e-02	1
KTI12	NaN	NaN	NaN	126352	43301	0	3	1	0	37	18	4194685	6.787248e-02	1
KLK8	536101	606	25	118137	31323	0	2	0	0	50	13	2969484	6.818924e-02	1
ZNF280A	201933	683	23	204421	55226	0	3	1	0	50	40	6966320	6.820034e-02	1
BMP6	830850	327	8	192708	56286	0	3	1	0	50	12	3331951	6.864448e-02	1
KCNG4	582429	364	12	189687	59307	0	2	0	0	50	8	3527415	6.867034e-02	1
UTS2R	2598845	179	36	133348	52523	0	2	0	0	50	9	3043101	6.898326e-02	1
KRT6B	1194800	389	29	211788	63123	0	3	0	0	50	10	2697064	6.900784e-02	1
KRTAP10-4	860604	461	30	148983	43089	0	2	0	0	50	10	3289180	6.907496e-02	1
TLL2	798938	623	33	395009	102343	0	6	3	0	50	16	2939910	6.938302e-02	1
TRAM1	240060	535	28	146651	38584	0	3	0	0	50	18	2729182	6.996660e-02	1
PDGFA	598406	318	9	83899	23108	0	1	0	0	50	11	4365186	7.009437e-02	1
GPA33	287664	611	-1	123119	33337	0	2	0	0	50	12	2880603	7.010417e-02	1
AGXT	1187158	297	30	148347	45474	0	2	0	0	50	10	3141310	7.018189e-02	1
OR2J2	162844	808	12	114056	35404	0	4	0	0	50	17	2793312	7.022207e-02	1
MYBL2	382727	276	24	266378	76267	0	3	0	0	50	10	3909068	7.024482e-02	1
SLC44A5	178229	935	-21	299344	76055	0	7	0	0	50	22	2990737	7.033251e-02	1
IL31RA	319744	438	44	296959	77486	0	3	0	0	50	15	3586139	7.059305e-02	1
CCL18	779228	525	19	35192	9328	0	2	0	0	50	24	3179735	7.061943e-02	1
SSTR2	238181	336	-7	136581	40545	0	2	0	0	50	13	3239943	7.080165e-02	1
ALDH8A1	152922	364	19	184387	52523	0	4	0	0	50	11	2909435	7.084887e-02	1
FOLR3	715293	267	62	96301	23585	0	2	0	0	50	3	2693725	7.096680e-02	1
OR10K1	177013	929	7	112731	36729	0	2	1	0	50	16	3034091	7.100722e-02	1
MGST2	382197	256	12	57134	16324	0	1	0	0	50	17	3900058	7.101942e-02	1
LHFPL5	621095	404	34	82892	23956	0	2	0	0	50	7	3311811	7.101973e-02	1
BFSP2	342402	497	14	155926	46322	0	3	0	0	50	13	3304444	7.118045e-02	1
NDUFA4	142078	1098	-11	32754	8268	0	1	0	0	50	37	4174598	7.118641e-02	1
SLC22A12	1970283	411	54	203043	67575	0	4	1	0	50	5	2879066	7.130171e-02	1
HDAC9	65395	684	-6	429353	117925	0	8	1	0	50	21	3397830	7.131756e-02	1
ARHGAP15	57425	639	11	188945	46375	0	2	0	0	50	18	3270736	7.146913e-02	1
AJAP1	5695	921	4	150043	49661	0	3	0	0	50	15	3505685	7.152314e-02	1
C11orf87	32039	927	-12	69695	24751	0	4	0	0	50	42	3880395	7.156243e-02	1
HOOK3	478917	475	25	287896	68423	0	4	1	0	47	16	3017661	7.176949e-02	1
MFAP5	297035	320	19	71232	17490	0	1	0	0	50	10	3417758	7.177827e-02	1
OR5F1	4262	1044	-40	115010	35086	0	5	0	0	50	41	3546495	7.219885e-02	1
CCDC140	235091	682	12	60261	17967	0	1	0	0	50	9	2789178	7.230645e-02	1
ATP7A	549429	NaN	19	565934	164035	0	7	0	0	50	11	3544534	7.231861e-02	1
ASB6	794813	198	40	163664	40810	0	2	0	0	50	7	2737503	7.240746e-02	1
KLF17	865527	167	38	145538	42400	0	2	0	0	50	10	3020152	7.246874e-02	1
SQLE	518053	572	19	205322	59254	0	3	1	0	50	8	2435774	7.250024e-02	1
ELOVL3	1041024	187	45	104092	27083	0	2	0	0	50	8	4277948	7.253112e-02	1
HMGB3	226983	NaN	-8	80295	18126	0	1	0	0	50	11	3997260	7.264196e-02	1
PCDHGA12	NaN	NaN	NaN	343069	109445	0	3	0	0	50	26	6011737	7.277549e-02	1
ARL9	662749	594	27	47647	13091	0	1	0	0	50	19	3459045	7.279384e-02	1
CSNK1G1	743794	263	43	165201	42930	0	2	0	0	50	10	3254889	7.302736e-02	1
FRMD6	238905	442	22	240143	60844	0	5	1	0	50	19	3105164	7.305495e-02	1
GDF5	1521661	167	53	181154	58936	0	3	0	0	50	4	2909859	7.313302e-02	1
PSPC1	309425	481	34	200075	54961	0	4	1	0	50	15	2777571	7.380097e-02	1
NCKAP5L	1560163	231	56	477689	166102	0	4	0	0	50	6	2901485	7.397177e-02	1
TTC12	107070	600	13	277773	72663	0	4	0	0	42	18	2904453	7.404386e-02	1
SFT2D2	442995	299	18	64077	17490	0	1	0	0	50	10	2967099	7.409969e-02	1
LUZP1	859705	169	25	399037	115328	0	3	0	0	50	7	2775981	7.411134e-02	1
GLYAT	285823	620	9	116282	28885	0	4	0	0	50	17	3117990	7.411333e-02	1
FSCB	131880	932	-58	298708	95294	0	8	2	0	50	26	2695474	7.433617e-02	1
GTF2E1	307733	475	11	167321	45103	0	3	0	0	50	8	3121064	7.464502e-02	1
TWISTNB	168714	941	-11	129267	34662	0	3	0	0	50	20	3006372	7.478829e-02	1
LILRB5	717623	458	-6	221911	68105	0	4	1	0	50	10	2683973	7.489205e-02	1
TMIGD1	475180	232	26	102820	26447	0	3	0	0	50	8	2664787	7.520075e-02	1
HES7	1381225	202	37	83263	29150	0	1	0	0	50	10	4195904	7.536374e-02	1
CD163	665695	608	13	443875	118190	0	10	1	0	50	20	3200458	7.547764e-02	1
PCDH11X	123263	NaN	-21	515372	150838	0	10	3	0	37	14	1889768	7.566426e-02	1
ANKRD34B	321394	545	38	191701	54590	0	2	0	0	50	7	3000595	7.588581e-02	1
OR51T1	65798	1006	-15	129426	39750	0	3	0	0	50	23	3141999	7.597741e-02	1
STIP1	1602391	278	57	215339	52417	0	3	0	0	50	10	3106171	7.604342e-02	1
RHAG	66931	1248	-6	157622	43990	0	3	1	0	50	26	2603996	7.604566e-02	1
EPHB1	74866	856	9	374180	105205	0	7	1	0	50	17	3571723	7.612108e-02	1
C20orf24	1019481	176	62	72398	18868	0	1	0	0	50	7	2730242	7.612418e-02	1
HIST1H2BE	398813	636	53	46534	14363	0	2	0	0	50	9	2030377	7.648791e-02	1
GRXCR1	32225	966	18	110028	30687	0	2	0	0	50	17	3050945	7.655464e-02	1
PTTG2	NaN	NaN	NaN	70172	21253	0	1	0	0	50	26	5923545	7.666658e-02	1
ARHGAP6	65396	NaN	34	377678	114109	0	5	0	0	50	17	3124191	7.699824e-02	1
BET1	467883	483	0	46852	11819	0	1	0	0	50	19	3158429	7.704807e-02	1
FIG4	335902	637	29	355789	91319	0	4	0	0	43	10	3191448	7.705310e-02	1
MEIS1	21299	641	-10	155767	38372	0	4	0	0	50	31	3538015	7.708312e-02	1
RPL21	284055	265	46	64236	16059	0	1	0	0	50	12	3205599	7.712771e-02	1
OR2V2	978482	478	29	116388	34185	0	5	1	0	12	5	914144	7.717604e-02	1
RABEP2	1189140	257	55	213855	65985	0	3	0	0	50	9	3271160	7.738473e-02	1
NLRP13	802494	561	-68	399090	105258	0	7	0	0	50	26	4297028	7.742883e-02	1
CRH	277437	480	30	70013	24592	0	1	0	0	50	8	2951146	7.743123e-02	1
PSG8	386041	417	-19	163823	46057	0	5	1	0	50	19	2808682	7.746389e-02	1
LILRA5	742939	507	-9	124868	36040	0	2	0	0	50	11	2675175	7.747136e-02	1
SLC32A1	450934	551	36	191330	60208	0	2	0	0	39	5	2586771	7.748638e-02	1
SLC1A3	376343	436	11	206382	60738	0	4	0	0	50	18	3194734	7.760768e-02	1
CCDC134	1384410	199	52	89676	23850	0	1	0	0	50	5	2792835	7.776330e-02	1
PGM5	127057	681	-4	214491	62805	0	3	0	0	50	11	3104899	7.781123e-02	1
MXRA5	223878	NaN	-28	1038270	314979	0	19	3	0	50	20	3786532	7.791009e-02	1
KRT82	1065603	213	35	194563	55703	0	5	2	0	40	7	1865229	7.791376e-02	1
RNF14	696239	321	48	184758	46269	0	2	0	0	50	7	2860516	7.793939e-02	1
DLGAP4	874457	360	46	384409	114851	0	4	1	0	50	9	4106228	7.817059e-02	1
TBCE	531741	178	21	206753	55279	0	2	1	0	50	14	2873872	7.819268e-02	1
PSG1	394104	283	-23	164671	46958	0	3	1	0	50	12	3570663	7.825039e-02	1
CLDN16	163494	373	9	115010	33496	0	2	0	0	50	16	3098221	7.860464e-02	1
PYDC2	101042	886	13	36464	9964	0	2	0	0	50	25	3184134	7.890167e-02	1
TBC1D19	116288	735	17	210993	53106	0	3	0	0	38	8	2323732	7.893136e-02	1
MAGEA6	203033	NaN	-1	116547	34344	0	3	0	0	50	17	3549357	7.896423e-02	1
EEF1B2	332753	487	25	90153	22419	0	2	0	0	50	7	3271690	7.898658e-02	1
SORCS1	6116	881	-26	475622	135097	0	16	3	0	50	39	3164842	7.902853e-02	1
TM4SF20	248187	164	18	87609	24327	0	2	0	0	50	6	2882246	7.916511e-02	1
DPEP1	1092575	211	38	155979	46269	0	2	0	0	50	6	2301737	7.960045e-02	1
ATP7B	353147	461	28	548338	163664	0	4	0	0	50	3	3133307	7.976857e-02	1
TTK	150632	841	-2	341797	81461	0	6	0	0	21	9	1444462	7.976862e-02	1
GLUD2	339278	NaN	-6	205693	61268	0	4	0	0	50	7	2531121	8.003596e-02	1
EGLN2	1187304	275	31	149301	47859	0	2	0	0	50	8	2599915	8.033432e-02	1
SMAD4	156084	422	41	212742	57399	0	2	0	0	50	9	3692457	8.058407e-02	1
CNNM1	270704	575	-6	347097	113367	0	3	0	0	42	6	2339314	8.070795e-02	1
MT1G	661565	143	26	25864	5300	0	1	0	0	49	4	2792782	8.119961e-02	1
UBE2D3	380953	471	41	71232	17172	0	1	0	0	50	12	3420090	8.122696e-02	1
NMUR1	1052303	216	43	153329	51622	0	3	0	0	50	9	3779165	8.135087e-02	1
HIST1H2AE	390169	544	57	46534	16271	0	2	0	0	50	10	2063820	8.138956e-02	1
LCK	1427362	210	43	197478	53583	0	4	1	0	32	4	2260132	8.162305e-02	1
GPR17	NaN	NaN	NaN	133189	43460	0	2	1	0	37	18	4194844	8.202935e-02	1
SNCA	65544	475	-7	55491	14946	0	2	0	0	50	14	3083805	8.207297e-02	1
OTUD6A	166632	NaN	16	108067	30104	0	3	0	0	50	18	3178357	8.216160e-02	1
A4GNT	190056	464	9	128525	35404	0	2	0	0	50	16	3323365	8.226334e-02	1
PGM2L1	629890	143	29	242051	63388	0	3	0	0	50	3	2474358	8.231147e-02	1
COL25A1	157338	437	-5	267650	80719	0	3	0	0	50	9	3087939	8.258896e-02	1
IL17A	313277	556	11	58247	17755	0	2	0	0	50	13	2974890	8.264168e-02	1
LCE1F	64902	818	18	43990	12614	0	1	0	0	50	18	3077922	8.279070e-02	1
STARD3NL	161770	578	11	92962	24221	0	2	0	0	50	6	2948072	8.285000e-02	1
ALDH1B1	272380	622	3	189263	58459	0	4	0	0	50	12	2849492	8.319491e-02	1
GTSF1	642618	190	38	69907	15317	0	1	0	0	50	11	3161874	8.326859e-02	1
FSD1	2122615	220	27	192019	52682	0	3	0	0	50	16	3551795	8.333270e-02	1
BMP10	404215	470	27	159689	43672	0	3	0	0	50	11	3755951	8.335146e-02	1
FASLG	116331	506	7	105470	30952	0	2	0	0	50	20	3195741	8.343231e-02	1
SLITRK3	26494	1315	-17	359128	108014	0	9	1	0	50	42	3809428	8.356410e-02	1
TMEM63B	1267618	203	51	322452	89517	0	2	0	0	50	9	3421203	8.374112e-02	1
OLFM3	66875	991	-15	176172	45951	0	4	0	0	50	21	3030699	8.387341e-02	1
NCOA6	1006385	170	47	765002	227794	0	6	0	0	43	3	2673691	8.392693e-02	1
TSPYL6	619188	448	9	151209	44838	0	4	0	0	50	12	3182279	8.396949e-02	1
G3BP1	584468	406	46	180465	49926	0	2	0	0	50	11	3637973	8.420539e-02	1
UNC13D	1727802	178	35	416209	123914	0	3	0	0	34	2	2368411	8.422676e-02	1
DDX27	886628	261	50	310368	82839	0	3	0	0	50	4	3583966	8.424338e-02	1
EBF1	123440	728	39	228907	63017	0	3	1	0	50	7	2813664	8.429321e-02	1
FCRL1	113186	829	26	174476	47488	0	4	1	0	50	10	2921943	8.439399e-02	1
CELA2A	554165	212	29	103509	30369	0	1	0	0	50	7	3651382	8.455646e-02	1
TTYH2	321651	535	3	203785	59996	0	3	1	0	50	12	3634316	8.490086e-02	1
GABRR2	415409	541	41	189687	49926	0	3	0	0	43	5	2529955	8.506938e-02	1
ZNF48	2338593	142	59	224667	71550	0	3	0	0	50	6	3276884	8.511340e-02	1
HIST2H3D	681585	560	28	48548	16483	0	1	0	0	50	22	3556088	8.514273e-02	1
OR5M11	NaN	NaN	NaN	111883	33920	0	3	1	0	31	9	2634577	8.531051e-02	1
OR2G2	204354	957	-25	115222	36305	0	4	0	0	50	30	3843878	8.545520e-02	1
STAT1	529053	318	42	301199	71815	0	2	0	0	50	8	2790662	8.582960e-02	1
MSGN1	135007	1245	10	70119	22260	0	3	1	0	19	7	1093284	8.585057e-02	1
TINAG	58216	617	4	188574	45315	0	3	0	0	50	25	4122976	8.595773e-02	1
DBT	314135	495	9	186189	50880	0	2	0	0	50	9	3114545	8.603886e-02	1
HIST1H3D	398813	636	53	49608	16695	0	2	0	0	50	9	2030377	8.628951e-02	1
OR5D18	4183	1091	-36	114268	35351	0	5	0	0	50	37	3109616	8.636626e-02	1
FGFBP1	175145	435	33	88086	24645	0	2	0	0	50	10	3638609	8.679939e-02	1
F8	1741051	NaN	4	904498	237440	0	10	2	0	23	5	1758540	8.686060e-02	1
SLCO1B3	151869	521	-24	272632	71603	0	3	1	0	50	32	4858139	8.715801e-02	1
CSNK1G2	1944774	239	36	160802	43990	0	2	0	0	50	12	3322941	8.721013e-02	1
ADCY5	372027	458	42	473290	141722	0	6	1	0	50	12	3287378	8.735609e-02	1
NEDD8	944836	220	40	32489	8692	0	1	0	0	50	6	3445583	8.735747e-02	1
AMICA1	707709	293	56	154495	42029	0	2	0	0	50	0	2388816	8.738203e-02	1
ALCAM	165047	784	-3	228907	59201	0	4	0	0	50	18	3209998	8.747055e-02	1
MGA	765304	256	41	1147291	329819	0	8	2	0	50	9	3782398	8.761403e-02	1
DDRGK1	909603	255	55	120098	35563	0	2	0	0	50	2	2548876	8.772747e-02	1
OR10A2	427462	681	8	110452	34556	0	3	0	0	50	16	2713706	8.777016e-02	1
MARCH4	590758	342	27	152587	45368	0	3	0	0	50	7	3090536	8.794334e-02	1
SF3B2	3581017	208	47	345401	95665	0	3	1	0	50	11	2920300	8.800971e-02	1
CPNE4	238347	974	8	219420	56127	0	2	1	0	50	16	3157687	8.821404e-02	1
HOXB6	946208	524	29	83952	24645	0	2	1	0	36	11	1789280	8.822504e-02	1
CCL7	26189	889	-12	39167	10123	0	2	0	0	50	38	4420041	8.830737e-02	1
DNMT3B	675780	173	42	335437	91637	0	3	0	0	50	9	3516444	8.843447e-02	1
INSIG2	190880	537	8	85754	24592	0	2	0	0	50	12	3852305	8.848474e-02	1
SLC31A2	448462	456	9	54537	16059	0	1	0	0	50	15	2904506	8.851994e-02	1
TGM6	611435	477	30	268074	77115	0	3	1	0	50	11	3588895	8.890446e-02	1
CD1A	120861	833	3	125504	34132	0	4	0	0	50	17	2685987	8.912222e-02	1
OLFM4	207557	842	2	192019	54272	0	4	1	0	50	19	3092974	8.933202e-02	1
NAE1	868790	142	24	221381	52735	0	4	0	0	50	8	2895867	8.991513e-02	1
MEN1	2261775	230	61	227900	71656	0	2	0	0	50	7	3445848	9.016614e-02	1
NID1	555035	318	19	470428	137270	0	6	0	0	50	9	3528634	9.036611e-02	1
PRSS1	285408	636	11	95082	26394	0	6	1	0	6	1	252651	9.038294e-02	1
DRD1	178213	729	14	163028	50191	0	2	0	0	50	12	3244236	9.105649e-02	1
NOLC1	1041024	187	45	268657	72875	0	2	0	0	50	8	4277948	9.107085e-02	1
CIB3	761374	298	42	74677	18497	0	2	0	0	50	9	2799089	9.114749e-02	1
HOXD9	242935	874	15	127200	42135	0	3	0	0	50	17	2900107	9.121306e-02	1
ZNF746	588536	467	17	237599	74359	0	4	1	0	50	12	2963283	9.127424e-02	1
MRPL49	3267059	207	46	62911	18974	0	1	0	0	50	13	3049408	9.153162e-02	1
MCHR2	258745	719	-16	130009	35828	0	4	0	0	50	17	2819229	9.187560e-02	1
KRT34	1321356	424	-6	166049	46534	0	4	0	0	50	19	2511988	9.187842e-02	1
RABL3	307936	475	10	93280	24539	0	2	0	0	50	8	3186466	9.191361e-02	1
C10orf82	195359	618	-17	61056	15423	0	1	0	0	50	17	3469168	9.231038e-02	1
TRPS1	55597	711	-10	487547	133348	0	9	1	0	42	35	4011570	9.252375e-02	1
GUCA1B	524386	273	43	78493	19292	0	2	0	0	50	11	3315097	9.261280e-02	1
BLK	476916	493	55	194828	54007	0	3	0	0	50	7	2135211	9.263540e-02	1
GJB1	728738	NaN	25	103562	32542	0	1	0	0	50	13	4748429	9.277695e-02	1
L1CAM	2328608	NaN	27	483837	133401	0	6	2	0	50	13	3921841	9.278795e-02	1
APOBEC3H	1225154	223	75	82044	18762	0	1	0	0	50	8	2806297	9.288253e-02	1
NDUFA8	220092	528	30	66992	17437	0	1	0	0	50	13	3006319	9.309842e-02	1
MAB21L2	214274	848	18	131758	39962	0	2	0	0	50	13	2822303	9.310673e-02	1
DKK2	48475	1014	-18	98792	27136	0	2	1	0	50	23	3041829	9.315108e-02	1
ARFIP1	218185	385	33	145061	38425	0	1	0	0	50	3	3128378	9.396560e-02	1
B4GALNT1	1329939	344	52	196418	64501	0	3	0	0	50	22	3670356	9.405630e-02	1
MAP4K1	1503183	363	27	331250	96142	0	3	0	0	50	11	2815784	9.419611e-02	1
ACAP3	1744013	273	28	321763	91478	0	4	1	0	50	5	3394120	9.420565e-02	1
RSAD2	40919	1132	10	139655	36199	0	3	0	0	50	29	3664314	9.421687e-02	1
STK32B	66595	613	12	164300	40969	0	3	0	0	50	21	3222877	9.423974e-02	1
KCTD5	1803069	200	47	90047	25546	0	1	0	0	50	7	2876575	9.462483e-02	1
PRDM7	822636	221	26	198644	42877	0	2	0	0	50	9	3267238	9.466503e-02	1
SUSD3	504920	448	61	95453	29521	0	2	0	0	50	6	2896715	9.472501e-02	1
PPEF1	141559	NaN	17	258640	62858	0	4	0	0	50	20	3183551	9.505371e-02	1
KALRN	315141	549	32	1172413	314078	0	10	3	0	50	16	3775667	9.526524e-02	1
CRADD	375586	385	13	74094	22578	0	2	0	0	50	14	3657318	9.545332e-02	1
NLRP10	105341	679	6	245761	68423	0	6	2	0	50	22	3706767	9.590249e-02	1
HOXC12	1257445	274	23	101654	33655	0	2	0	0	50	7	3335820	9.645466e-02	1
WIPF1	463489	400	39	180995	63865	0	3	1	0	50	10	3414684	9.658508e-02	1
OR4C46	68	1239	-43	114745	32807	0	5	0	0	50	54	3813138	9.660479e-02	1
KLHL22	542099	326	28	237175	69536	0	3	1	0	50	9	3054920	9.663331e-02	1
ALLC	252769	496	5	152852	41128	0	2	1	0	50	15	3673589	9.668922e-02	1
LIF	548674	211	43	75366	22737	0	1	0	0	50	11	2965774	9.678831e-02	1
ACTN3	1343990	194	62	347574	95718	0	3	0	0	50	2	2977858	9.697455e-02	1
RALGAPB	531076	440	45	573460	158099	0	6	0	0	48	14	4138664	9.705682e-02	1
SHE	1711793	337	45	184917	55173	0	2	0	0	50	9	3081420	9.709136e-02	1
POU5F1B	NaN	NaN	NaN	130380	41340	0	3	0	0	50	26	5943632	9.712972e-02	1
PLCG2	217457	451	36	500161	124073	0	4	0	0	49	6	3396240	9.726140e-02	1
OR10K2	135429	902	5	113208	35775	0	3	0	0	50	15	2456921	9.754497e-02	1
KRTAP9-2	996799	468	-7	66356	17437	0	2	1	0	24	7	955166	9.755686e-02	1
ARPC1B	903923	263	51	144743	38902	0	1	0	0	50	4	3497735	9.756358e-02	1
OR1F1	1493009	253	42	113897	35245	0	2	0	0	50	9	3996041	9.771707e-02	1
GZMA	222027	430	1	100488	28143	0	2	0	0	50	9	3518670	9.780722e-02	1
TBC1D15	219208	563	-9	291235	70013	0	3	0	0	45	17	3134632	9.781693e-02	1
VIP	188249	600	-9	68052	17331	0	2	0	0	50	19	3973569	9.816588e-02	1
SATB2	104340	978	2	278727	77751	0	8	0	0	13	2	594183	9.828818e-02	1
OR4D5	107524	830	-5	115328	36835	0	3	0	0	50	27	2926289	9.833887e-02	1
HAPLN1	220863	552	-9	134514	37365	0	4	1	0	50	20	3301052	9.842764e-02	1
ASF1B	1034381	321	36	76638	22101	0	1	0	0	50	12	3291883	9.855454e-02	1
PPP1R3A	12173	914	-21	425325	112572	0	11	1	0	50	36	2856541	9.866050e-02	1
HTRA1	252955	279	5	178451	56074	0	3	1	0	50	16	3220651	9.881714e-02	1
CA2	100997	1460	-18	101548	26765	0	2	1	0	19	14	1231508	9.902282e-02	1
LPP	148376	685	6	228854	69271	0	2	0	0	50	21	3862004	9.928377e-02	1
CD1C	120861	833	3	127412	35086	0	4	0	0	50	17	2685987	9.972048e-02	1
C12orf42	568754	897	2	136051	39326	0	3	0	0	50	25	3227435	9.986856e-02	1
CLEC2B	295505	634	25	60367	13727	0	1	0	0	50	19	3159701	1.000341e-01	1
OR11H6	371813	563	-29	120151	37577	0	4	0	0	50	21	3022855	1.001393e-01	1
GPR142	362227	433	-8	167639	55120	0	3	1	0	18	6	1376198	1.001902e-01	1
TREX2	971101	NaN	7	83952	29574	0	3	0	0	50	9	2045111	1.002075e-01	1
LCT	493727	403	28	726153	203997	0	9	1	0	19	4	1742163	1.009351e-01	1
COQ10B	681973	428	29	90736	26129	0	1	0	0	50	8	2875515	1.009592e-01	1
CFHR3	200038	941	-27	129002	32383	0	3	0	0	50	26	3455229	1.011340e-01	1
MMP9	630342	381	51	266378	79288	0	3	0	0	50	5	3313878	1.014474e-01	1
